# Mol_Title	ID	SMILES
ZINC00131980	DUD_cdk2_D_105	Cc1cc(C)n2nc(C(=O)NN=Cc3ccc(O)cc3)nc2n1
ZINC00136283	DUD_cdk2_D_106	COC(=O)c1cccc(NC(=S)NN=Cc2ccc(O)cc2)c1
ZINC00136336	DUD_cdk2_D_107	COc1cc(C=NNC(=O)c2ccc(NC(C)=O)cc2)ccc1O
ZINC00136339	DUD_cdk2_D_108	COc1cc(C=NNC(=O)c2ccc(NC(C)=O)cc2)ccc1O
ZINC00138774	DUD_cdk2_D_109	CC(C)(C)C(=O)Nc1ccc(C(=O)Nc2cccc([N+](=O)[O-])c2)cc1
ZINC00138921	DUD_cdk2_D_110	Cc1nc2ccccc2n1CC(=O)NN=Cc1ccc(O)cc1O
ZINC00140767	DUD_cdk2_D_111	COc1ccc(C)cc1Cn1c2ccccc2nc1-c1nonc1N
ZINC00140767	DUD_cdk2_D_112	COc1ccc(C)cc1Cn1c2ccccc2[nH+]c1-c1nonc1N
ZINC00144593	DUD_cdk2_D_113	Cc1ccc(C)c(OCC(=O)Nc2ccc(S(N)(=O)=O)cc2)c1C
ZINC00144849	DUD_cdk2_D_114	COC(=O)c1ccc(C=NNC(=O)c2sc(N)nc2C)cc1
ZINC00146145	DUD_cdk2_D_115	CCS(=O)(=O)c1ccc(O)c(NC(=O)C=Cc2ccccc2)c1
ZINC00147887	DUD_cdk2_D_116	CCc1ccc(C(=O)Nc2ccc(C)c(NS(C)(=O)=O)c2)cc1
ZINC00156146	DUD_cdk2_D_117	O=C(CSc1nnc(O)n1C1CC1)c1cc(-c2ccccc2)no1
ZINC00160140	DUD_cdk2_D_118	CCOC(=O)CSc1nnc(-c2cnn(-c3ccccc3)c2N)o1
ZINC00160866	DUD_cdk2_D_119	COc1ccc(-c2cc(C(=O)NN)c3ccc(C)cc3n2)cc1OC
ZINC00171219	DUD_cdk2_D_120	CCOC(=O)Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1
ZINC00171422	DUD_cdk2_D_121	CC(=O)Nc1ccc(S(=O)(=O)NC2Cc3ccccc3C2)cc1
ZINC00173711	DUD_cdk2_D_122	COc1ccc(Nc2nc(-c3ccc(OC)cc3)c(C#N)c(=O)[nH]2)cc1
ZINC00173711	DUD_cdk2_D_123	COc1ccc(Nc2nc(=O)c(C#N)c(-c3ccc(OC)cc3)[nH]2)cc1
ZINC00173711	DUD_cdk2_D_124	COc1ccc(Nc2nc(O)c(C#N)c(-c3ccc(OC)cc3)n2)cc1
ZINC00174868	DUD_cdk2_D_125	CCCc1ccc(-c2ccc(C(=O)n3cnc(N)n3)cc2)nc1
ZINC00175333	DUD_cdk2_D_126	CCOC(=O)c1ccc2nc(NC(=O)c3ccc(N)cc3)sc2c1
ZINC00177981	DUD_cdk2_D_127	Cc1cc2sc(NS(=O)(=O)c3ccc(N)cc3)nc2c(C)c1
ZINC00179064	DUD_cdk2_D_128	COC(=O)c1ccc(C(=O)Nc2nc3cc(N)c(C)cc3s2)cc1
ZINC00179323	DUD_cdk2_D_129	Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)NN)cc1
ZINC00181056	DUD_cdk2_D_130	CC1(C)Cc2ccccc2C(=Nc2ccc(S(N)(=O)=O)cc2)N1
ZINC00182207	DUD_cdk2_D_131	CC(=O)NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1
ZINC00182438	DUD_cdk2_D_132	Cc1ccc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1
ZINC00182687	DUD_cdk2_D_133	O=C(Nc1ccccc1O)c1cccc(S(=O)(=O)N2CCCC2)c1
ZINC00183494	DUD_cdk2_D_134	CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2C(C)C)cc1
ZINC00184122	DUD_cdk2_D_135	CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccc(C)c(C)c2)cc1
ZINC00184781	DUD_cdk2_D_136	COc1cc(NC(=O)CN2C(=O)c3ccccc3C2=O)ccc1O
ZINC00188976	DUD_cdk2_D_137	O=C(COc1ccc(C2CCCCC2)cc1)Nc1c[nH]c(=O)[nH]c1=O
ZINC00191061	DUD_cdk2_D_138	CCOc1ccc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1
ZINC00192823	DUD_cdk2_D_139	CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2cccc(O)c2)c1
ZINC00192916	DUD_cdk2_D_140	COC(=O)c1ccc(C(=O)Nc2nc3cc(N)ccc3s2)cc1
ZINC00195959	DUD_cdk2_D_141	Cc1cc(C)n2nc(C(=O)NN=Cc3ccccc3O)nc2n1
ZINC00199882	DUD_cdk2_D_142	CC(C)c1ccc(C=CC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
ZINC00200529	DUD_cdk2_D_143	CCC(C)NC(=O)c1ccc(NS(=O)(=O)c2cccs2)cc1
ZINC00200589	DUD_cdk2_D_144	COC(=O)CNc1c(-c2ccc(O)c(OC)c2)nc2cnccn21
ZINC00200589	DUD_cdk2_D_145	COC(=O)CNc1c(-c2ccc(O)c(OC)c2)[nH+]c2cnccn21
ZINC00200590	DUD_cdk2_D_146	CCOC(=O)CNc1c(-c2ccc(O)cc2)nc2cnccn21
ZINC00200590	DUD_cdk2_D_147	CCOC(=O)CNc1c(-c2ccc(O)cc2)[nH+]c2cnccn21
ZINC00200627	DUD_cdk2_D_148	COc1ccc(NC(=O)CCn2c(=O)[nH]c3ccsc3c2=O)cc1
ZINC00200632	DUD_cdk2_D_149	CCOc1ccc(NC(=O)Cn2c(=O)[nH]c3ccsc3c2=O)cc1
ZINC00201168	DUD_cdk2_D_150	Nc1cccc(Oc2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c1
ZINC00201361	DUD_cdk2_D_151	CC(C)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)sc3c2)cc1
ZINC00202207	DUD_cdk2_D_152	Cc1ccc(Nc2nc(N)nc(CSc3nncn3C)n2)cc1
ZINC00202450	DUD_cdk2_D_153	C=CCn1c(N)cc(=O)nc1SCC(=O)Nc1cc(C)ccn1
ZINC00204943	DUD_cdk2_D_154	Cc1sc(NC(=O)c2cc3ccccc3c(=O)o2)c(C(N)=O)c1C
ZINC00205662	DUD_cdk2_D_155	C=CCn1c(N)cc(=O)nc1SCC(=O)Nc1ccccc1
ZINC00205663	DUD_cdk2_D_156	C=CCn1c(N)cc(=O)nc1SCC(=O)Nc1ccc(C)cc1
ZINC00208895	DUD_cdk2_D_157	Cc1cc2nc3c(nc2cc1N)[nH]c(=O)n(Cc1ccccc1)c3=O
ZINC00210582	DUD_cdk2_D_158	O=C(CSc1nc(O)cc(=O)[nH]1)Nc1ccc2c(c1)CCC2
ZINC00216209	DUD_cdk2_D_159	Cc1ccccc1NC(=O)c1ccc(F)c(S(=O)(=O)NC2CC2)c1
ZINC00216210	DUD_cdk2_D_160	CC(C)c1ccc(NC(=O)c2ccc(F)c(S(N)(=O)=O)c2)cc1
ZINC00218284	DUD_cdk2_D_161	COc1ccc(CNC(=O)c2cc(=O)[nH]c3ccccc32)c(OC)c1
ZINC00228979	DUD_cdk2_D_162	COc1cc(C=NNC(=O)c2cc(-c3ccccc3)n[nH]2)ccc1O
ZINC00229628	DUD_cdk2_D_163	CCOc1cc(C=NNC(=O)c2cc(-c3ccco3)n[nH]2)ccc1O
ZINC00230102	DUD_cdk2_D_164	COc1cccc(C=NNC(=O)c2cc(-c3ccc(C)o3)n[nH]2)c1O
ZINC00230102	DUD_cdk2_D_165	COc1cccc(C=NNC(=O)c2cc(-c3ccc(C)o3)[nH]n2)c1O
ZINC00230801	DUD_cdk2_D_166	Cc1c(C(=O)NC(C)CO)c2cc(O)ccc2n1Cc1ccco1
ZINC00232114	DUD_cdk2_D_167	OC(CNc1nsc(N2CCC(O)CC2)n1)c1ccccc1
ZINC00232118	DUD_cdk2_D_168	OCC1CCCN(c2nc(NCC(O)c3ccccc3)ns2)C1
ZINC00232244	DUD_cdk2_D_169	OCC(Nc1nsc(N2CCC(O)CC2)n1)c1ccccc1
ZINC00235408	DUD_cdk2_D_170	COC(=O)c1ccc(Oc2c[nH]nc2-c2ccc(O)cc2O)cc1
ZINC00235408	DUD_cdk2_D_171	COC(=O)c1ccc(Oc2cn[nH]c2-c2ccc(O)cc2O)cc1
ZINC00240267	DUD_cdk2_D_172	COc1cc(OC)cc(C(=O)Nc2c3ccccc3oc2C(N)=O)c1
ZINC00240282	DUD_cdk2_D_173	COC(=O)c1ccc(C(=O)Nc2c3ccccc3oc2C(N)=O)cc1
ZINC00240440	DUD_cdk2_D_174	COC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1
ZINC00241030	DUD_cdk2_D_175	COc1ccc(OC)c(NC(=O)CC2Nc3ccccc3NC2=O)c1
ZINC00241720	DUD_cdk2_D_176	CCOC(=O)c1ccc(NC(=O)c2ccc3nc(N)sc3c2)cc1
ZINC00242394	DUD_cdk2_D_177	Cc1ccc[n+](-c2[n-]c(=O)sc2C=NNC(=O)c2ccncc2)c1
ZINC00242784	DUD_cdk2_D_178	Cc1c(N=Cc2ccc(O)c(O)c2)c(=O)n(-c2ccccc2)n1C
ZINC00243607	DUD_cdk2_D_179	COc1cc(C=Nc2ccc3[nH]c(=O)[nH]c3c2)ccc1OC(C)=O
ZINC00244316	DUD_cdk2_D_180	CCOC(=O)c1ccc(Nc2c(N)c(=O)oc3ccccc32)cc1
ZINC00249385	DUD_cdk2_D_181	CCC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1
ZINC00250761	DUD_cdk2_D_182	COc1cc(C=NNC(=O)c2ccc(O)cc2)ccc1OC(C)=O
ZINC00251956	DUD_cdk2_D_183	COc1cc(C=NNC(=O)Cn2nnc3ccccc32)ccc1O
ZINC00253966	DUD_cdk2_D_184	COc1ccc(O)c(C=NNC(=O)c2ccc(NC(C)=O)cc2)c1
ZINC00257702	DUD_cdk2_D_185	Cc1cc(C(=O)NN=Cc2c(C)nn(-c3ccccc3)c2O)[nH]n1
ZINC00257702	DUD_cdk2_D_186	Cc1cc(C(=O)NN=Cc2c(C)nn(-c3ccccc3)c2O)n[nH]1
ZINC00260968	DUD_cdk2_D_187	COc1ccc(NC(=O)CN2C(=O)c3ccccc3C2=O)cc1O
ZINC00261822	DUD_cdk2_D_188	CC(C)(C)N1C(=O)c2ccc(C(=O)Nc3cccc(O)c3)cc2C1=O
ZINC00262118	DUD_cdk2_D_189	COC(=O)c1ccc(-c2nc3cc(NC(C)=O)c(N)cc3o2)cc1
ZINC00263080	DUD_cdk2_D_190	COc1ccc(O)c(C=NNC(=O)c2cccc(NC(C)=O)c2)c1
ZINC00264610	DUD_cdk2_D_191	COC(=O)c1ccc(C=NNC(=O)c2cc(-c3ccco3)n[nH]2)cc1
ZINC00264694	DUD_cdk2_D_192	Cc1ccc(NC(=O)CCS(=O)(=O)c2ccccc2)c(O)c1
ZINC00266266	DUD_cdk2_D_193	COc1cc(-c2cc(C(N)=O)on2)ccc1OCc1ccccc1
ZINC00268949	DUD_cdk2_D_194	CC(=O)Nc1ccc(C(=O)CSc2n[nH]c(-c3ccco3)n2)cc1
ZINC00269543	DUD_cdk2_D_195	CC(=O)Nc1ccc(C(=O)CC2(O)C(=O)Nc3ccccc32)cc1
ZINC00269547	DUD_cdk2_D_196	CC(=O)Nc1ccc(C(=O)CC2(O)C(=O)Nc3ccccc32)cc1
ZINC00270138	DUD_cdk2_D_197	CC(C)Cc1ccc(S(=O)(=O)Nc2ccccc2C(N)=O)cc1
ZINC00270140	DUD_cdk2_D_198	CC(C)Cc1ccc(S(=O)(=O)Nc2ccc(C(N)=O)cc2)cc1
ZINC00285933	DUD_cdk2_D_199	NC(=O)c1ccc(-c2nnc(N3CCOCC3)c3ccccc32)cc1
ZINC00288284	DUD_cdk2_D_200	COc1cc(C=Nc2ccc(C(N)=O)cc2)ccc1OC(C)=O
ZINC00288904	DUD_cdk2_D_201	CC(C)C(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1
ZINC00288907	DUD_cdk2_D_202	CC(C)C(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccco2)cc1
ZINC00288913	DUD_cdk2_D_203	CCCC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccco2)cc1
ZINC00289930	DUD_cdk2_D_204	Cn1c2ccccc2c(O)c(C(=O)Nc2ccccc2C(N)=O)c1=O
ZINC00290896	DUD_cdk2_D_205	O=C(NN=Cc1ccccc1O)c1cccc(N2CCCC2=O)c1
ZINC00290924	DUD_cdk2_D_206	O=C(NN=Cc1ccccc1O)c1ccc(N2CCCC2=O)cc1
ZINC00291524	DUD_cdk2_D_207	COc1ccc(CNS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1
ZINC00291660	DUD_cdk2_D_208	COc1ccc(C(=O)Nc2ccc(NC(C)=O)cc2)cc1[N+](=O)[O-]
ZINC00296088	DUD_cdk2_D_209	O=C(Nc1ccccc1)c1cccc(S(=O)(=O)NC2CCCC2)c1
ZINC00296098	DUD_cdk2_D_210	CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2ccccc2O)c1
ZINC00296101	DUD_cdk2_D_211	CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2ccc(O)cc2)c1
ZINC00297622	DUD_cdk2_D_212	CC(=O)Nc1ccc(OCC[n+]2cccc(C(N)=O)c2)cc1
ZINC00299763	DUD_cdk2_D_213	Nc1nc(Nc2cccc3ccccc32)nc(C2CCCC2=O)n1
ZINC00299766	DUD_cdk2_D_214	Nc1nc(Nc2cccc3ccccc32)nc(C2CCCC2=O)n1
ZINC00302347	DUD_cdk2_D_215	Cc1ccccc1CSc1nnnn1-c1ccc(C(N)=O)cc1
ZINC00302412	DUD_cdk2_D_216	Cc1cc(C)c(OCC(=O)Nc2ccc(S(N)(=O)=O)cc2)c(C)c1
ZINC00303324	DUD_cdk2_D_217	CC(C)(C)c1ccc(S(=O)(=O)NN=Cc2ccc(O)cc2O)cc1
ZINC00303420	DUD_cdk2_D_218	CC(=O)Nc1ccc(S(=O)(=O)NCCc2ccc(F)cc2)cc1
ZINC00304032	DUD_cdk2_D_219	CCC(=O)Nc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2C)cc1
ZINC00305680	DUD_cdk2_D_220	CC(C)=NNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCc1ccccc1
ZINC00306331	DUD_cdk2_D_221	COc1ccc(CSc2nnnn2-c2ccc(C(N)=O)cc2)cc1
